CASE_ID,ACCIDENT_YEAR,PROC_DATE,JURIS,COLLISION_DATE,COLLISION_TIME,REPORTING_DISTRICT,DAY_OF_WEEK,POPULATION,PRIMARY_RD,SECONDARY_RD,INTERSECTION,WEATHER_1,STATE_HWY_IND,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,HIT_AND_RUN,TYPE_OF_COLLISION,MVIW,PED_ACTION,ROAD_SURFACE,ROAD_COND_1,LIGHTING,CONTROL_DEVICE,BICYCLE_ACCIDENT,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,CITY
8868482,2019,2019-06-04,3701,2019-05-12,1038,68,7,5,CARLSBAD BL,CEREZO DR,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,CARLSBAD
6481123,2014,2014-07-11,3701,2014-06-03,1753,,2,5,CARLSBAD VILLAGE DR,MONROE ST,Y,A,N,3,0,1,2,A,N,H,G,A,A,H,A,A,Y,,J,48,0,1,0,0,1,CARLSBAD
6014977,2013,2014-02-04,3710,2013-03-19,1240,,2,6,MISSION AV,EL CAMINIO REAL,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
6995770,2015,2015-08-10,3701,2015-07-11,937,68,6,5,CARLSBAD BL,CEREZO DR,N,A,N,3,0,1,1,A,N,H,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
8664575,2018,2018-08-09,3701,2018-07-11,1807,,3,5,CARLSBAD BL,CEREZO DR,Y,A,N,3,0,1,2,A,N,H,G,A,A,H,A,A,Y,,D,22,0,1,0,0,1,CARLSBAD
8823877,2019,2019-03-19,3701,2019-03-02,1307,68,6,5,CARLSBAD BL,CEREZO DR,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,CARLSBAD
7206839,2016,2016-03-22,3701,2016-02-12,1707,68,5,5,CARLSBAD BL,CEREZO DR,N,A,N,3,0,1,2,A,N,C,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,CARLSBAD
6625437,2014,2014-10-07,3701,2014-09-01,1410,68,1,5,CARLSBAD BL,CEREZO DR,N,A,N,4,0,1,2,A,N,B,G,A,A,H,A,D,Y,,-,,0,0,1,0,1,CARLSBAD
5664051,2012,2013-09-14,3701,2012-05-24,1732,68,4,5,CARLSBAD BL,CEREZO,N,A,N,3,0,1,2,A,N,F,A,A,A,H,A,D,Y,,A,1,0,1,0,0,1,CARLSBAD
5508369,2012,2013-09-13,3701,2012-02-03,1533,68,5,5,CARLSBAD BL,CEREZO DR,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,8,0,1,0,0,1,CARLSBAD
5560283,2012,2013-08-17,3710,2012-04-02,1550,,1,6,OCEANSIDE BL,EL CAMINO REAL,N,A,N,3,0,1,2,A,N,H,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
6576830,2014,2014-08-14,3710,2014-07-12,726,,6,6,OCEANSIDE,EL CAMINIO REAL,N,A,N,4,0,1,1,D,N,F,I,A,A,H,A,D,Y,,-,- ,0,0,1,0,1,OCEANSIDE
5797575,2012,2013-11-22,3701,2012-08-11,1131,68,6,5,CARLSBAD BL,CEREZO DR,N,A,N,3,0,1,3,A,F,B,G,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,CARLSBAD
6880521,2015,2015-04-23,3701,2015-03-29,1630,68,7,5,CARLSBAD BL,CEREZO DR,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,CARLSBAD
8113959,2016,2016-09-08,3701,2016-08-18,2040,34,4,5,TAMARACK AV,POLLY LN,N,A,N,2,0,1,2,A,N,C,E,A,A,H,A,D,Y,,L,4,1,0,0,0,1,CARLSBAD
6092491,2013,2014-02-12,3710,2013-04-20,1300,,6,6,EL CAMINIO REAL,INDUSTRY ST,Y,A,N,4,0,1,2,A,N,B,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,OCEANSIDE
8177782,2016,2016-12-09,3710,2016-10-22,920,,6,6,VISTA WY,VIA ESMARCA,Y,A,N,4,0,1,2,A,N,B,G,A,A,H,A,A,Y,,A,1,0,0,1,0,1,OCEANSIDE
7204552,2016,2016-03-11,3710,2016-02-25,1230,,4,6,EL CAMINIO REAL,MISSION AV,N,A,N,3,0,1,1,D,N,H,J,A,A,H,A,A,Y,,-,- ,0,1,0,0,1,OCEANSIDE
4688625,2010,2011-03-07,3710,2010-04-13,1820,,2,6,MISSION AV,EL CAMINIO REAL,N,A,N,3,0,1,2,A,N,A,G,A,A,H,A,D,Y,Y,L,4,0,1,0,0,1,OCEANSIDE
8545801,2018,2018-02-09,3701,2018-01-16,1439,,2,5,CHESTNUT AV,VALLEY ST,N,A,N,2,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,7,1,0,0,0,1,CARLSBAD
9155945,2020,2020-11-18,3710,2020-09-03,850,,4,6,EL CAMINIO REAL,MISSION AV,N,A,N,3,0,1,2,A,N,G,G,A,A,H,A,A,Y,,A,7,0,1,0,0,1,OCEANSIDE
9137426,2020,2020-10-29,3701,2020-08-01,1445,67,6,5,CANNON RD,AVENIDA ENCINAS,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,A,1,0,1,0,0,1,CARLSBAD
5466859,2011,2013-02-01,3710,2011-12-16,1732,,5,6,MISSION AV,EL CAMINIO REAL,Y,A,N,4,0,1,2,A,N,G,G,A,A,H,C,A,Y,,D,22,0,0,1,0,1,OCEANSIDE
8817219,2019,2019-03-15,3710,2019-01-19,1755,,6,6,EL CAMINIO REAL,INDUSTRY ST,N,A,N,3,0,1,2,A,N,H,G,A,A,H,C,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
6640467,2014,2014-10-14,3710,2014-09-21,1315,,7,6,EL CAMINIO REAL,DRIVEWAY 200 N EL CAMINO REAL,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
6897313,2015,2015-05-12,3701,2015-04-16,911,68,4,5,CARLSBAD BL,MANZANO DR,N,A,N,3,0,1,1,A,N,E,J,A,A,C,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
4223963,2009,2009-12-24,3701,2009-05-03,1558,10,7,5,MONROE ST,WESTWOOD DR,N,A,N,3,0,1,2,A,N,E,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
8637596,2018,2018-06-15,3701,2018-05-08,1423,,2,5,VALLEY ST,CHESTNUT AV,N,A,N,4,0,1,2,A,M,B,G,A,A,H,A,A,Y,Y,-,,0,0,1,0,1,CARLSBAD
8637377,2018,2018-07-18,3710,2018-05-25,619,24,5,6,VIA LAS ROSAS,VIA SONORA,N,A,N,4,0,1,2,A,N,B,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
8327375,2017,2017-03-20,3701,2017-03-05,1819,39,7,5,ADAMS ST,HOOVER ST,N,B,N,3,0,1,1,A,N,H,A,A,B,H,D,D,Y,Y,L,4,0,1,0,0,1,CARLSBAD
6177553,2013,2014-03-27,3710,2013-07-22,1125,,1,6,VISTA CAMPANA N,X ST,Y,A,N,2,0,1,2,A,N,E,E,A,A,H,A,D,Y,,L,4,1,0,0,0,1,OCEANSIDE
6718254,2014,2015-03-16,3710,2014-09-21,125,,7,6,NORTH RIVER RD,PLUMOSA ST,N,B,N,1,1,0,2,A,F,C,G,A,A,H,C,D,Y,,A,1,0,0,0,1,0,OCEANSIDE
6032799,2013,2014-02-11,3701,2013-04-03,1153,68,3,5,CARLSBAD BL,ISLAND WY,N,A,N,3,0,1,2,A,N,B,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
4462650,2009,2010-07-13,3701,2009-10-16,727,13,5,5,CHESTNUT AV,MARJORIE LN,N,A,N,3,0,1,2,A,N,F,G,A,A,H,A,D,Y,,D,22,0,1,0,0,1,CARLSBAD
5857329,2012,2013-12-20,3710,2012-10-04,1645,,4,6,MISSION AV,PLAZA REAL,N,A,N,3,0,1,2,A,N,B,G,A,A,H,A,A,Y,,A,7,0,1,0,0,1,OCEANSIDE
8737149,2018,2019-01-11,3701,2018-10-16,1427,,2,5,MAGNOLIA AV,VALLEY ST,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
6257669,2013,2014-04-24,3701,2013-10-02,720,12,3,5,CHESTNUT AV,MARJORIE LN,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,CARLSBAD
8380346,2017,2017-06-01,3710,2017-05-06,1002,,6,6,EL CAMINIO REAL,CAMINO TOWN,Y,B,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
4315833,2009,2010-02-12,3710,2009-06-23,1822,13,2,6,EL CAMINO REAL,VISTA WY,Y,A,N,4,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,OCEANSIDE
8480634,2017,2017-11-07,3710,2017-09-10,1025,12,7,6,VISTA WY,EL CAMINO REAL,Y,A,N,4,0,1,2,A,N,H,G,A,A,H,A,A,Y,,A,1,0,0,1,0,1,OCEANSIDE
6440868,2014,2014-06-30,3710,2014-03-07,2143,,5,6,VISTA,EL CAMINO REAL,N,B,N,3,0,1,1,A,N,F,A,A,A,H,C,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
5006757,2010,2011-12-02,3701,2010-11-29,1448,12,1,5,MONROE ST,CHESTNUT AV,N,A,N,3,0,1,3,A,N,G,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,CARLSBAD
8198133,2016,2017-01-06,3701,2016-12-25,1209,69,7,5,CARLSBAD BL,SOLAMAR DR,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,CARLSBAD
8408972,2017,2017-08-15,3701,2017-07-08,1200,,6,5,CARLSBAD BL,SOLAMAR DR,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,CARLSBAD
8167596,2019,2019-10-18,3701,2019-08-24,1204,,6,5,CARLSBAD BL,SOLAMAR DR,N,A,N,3,0,1,3,A,N,H,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,CARLSBAD
6668180,2014,2014-10-27,3701,2014-09-14,1242,8,7,5,EL CAMINIO REAL,PLAZA DR,N,A,N,3,0,1,2,A,N,B,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
6190588,2013,2014-03-20,3701,2013-08-25,1050,66,7,5,PASEO DEL NORTE,CANNON RD,N,B,N,4,0,1,2,A,N,B,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,CARLSBAD
4429341,2009,2010-05-21,3701,2009-09-30,1712,8,3,5,EL CAMINO REAL,MARRON RD,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,CARLSBAD
8538420,2017,2018-01-29,3701,2017-12-31,1135,,7,5,CHESTNUT AV,MONROE ST,N,A,N,3,0,1,2,A,N,B,E,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
6239242,2013,2014-04-11,3710,2013-09-29,1359,,7,6,EL CAMINIO REAL,ISLAND WY,Y,A,N,4,0,1,2,A,F,D,G,A,A,H,A,D,Y,Y,-,- ,0,0,1,0,1,OCEANSIDE
81373588,2020,2020-12-23,3701,2020-12-19,1557,32,6,5,TAMARACK AV,PARK DR,Y,-,N,3,0,1,2,A,N,D,G,A,A,H,B,D,Y,,A,7,0,1,0,0,1,CARLSBAD
7206835,2016,2016-03-22,3701,2016-02-16,1128,69,2,5,CARLSBAD BL,SOLAMAR DR,N,A,N,3,0,1,1,A,N,F,I,A,A,D,A,A,Y,,L,4,0,1,0,0,1,CARLSBAD
6835735,2014,2015-03-09,3710,2014-11-03,1550,,1,6,EL CAMINIO REAL,DOUGLAS DR,Y,A,N,3,0,1,1,D,N,H,G,A,A,H,A,A,Y,,-,- ,0,1,0,0,1,OCEANSIDE
9087483,2020,2020-07-07,3701,2020-03-21,950,39,6,5,ADAMS ST,HIGHLAND DR,N,A,N,3,0,1,1,B,N,H,J,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
4372820,2009,2010-05-07,3701,2009-08-22,1434,11,6,5,EL CAMINO REAL,HOSP WY,N,A,N,3,0,1,3,A,N,D,G,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,CARLSBAD
6851871,2015,2015-03-23,3710,2015-03-07,1810,,6,6,DOUGLAS DR,EL CAMINIO REAL,N,A,N,3,0,1,2,A,N,D,G,A,A,H,C,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
8676160,2018,2018-10-03,3701,2018-08-12,2050,,7,5,HILLSIDE DR,PARK DR,N,A,N,3,0,1,1,A,N,E,I,A,A,H,C,D,Y,Y,L,4,0,1,0,0,1,CARLSBAD
8142011,2016,2016-10-13,3701,2016-09-15,1532,33,4,5,MONROE ST,KARREN LN,N,A,N,3,0,1,1,A,N,E,I,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
8045551,2016,2016-05-26,3701,2016-05-12,702,14,4,5,CARLSBAD VILLAGE DR,CELINDA DR,Y,B,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,CARLSBAD
8042777,2016,2016-05-17,3701,2016-05-05,1824,15,4,5,MARRON RD,EL CAMINIO REAL,N,B,N,4,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,CARLSBAD
9032457,2019,2020-02-04,3701,2019-12-24,1422,39,2,5,PARK DR,ADAMS ST,N,B,N,4,0,1,1,A,N,H,G,A,A,H,A,-,Y,,L,4,0,0,1,0,1,CARLSBAD
7110632,2015,2015-11-13,3701,2015-10-15,703,69,4,5,CARLSBAD BL,ISLAND WY,N,B,N,2,0,5,7,A,F,F,I,A,A,H,A,D,Y,,L,4,2,3,0,0,5,CARLSBAD
8558910,2018,2018-02-26,3701,2018-01-16,501,,2,5,AVENIDA ENCINAS,PALOMAR AIRPORT RD,Y,B,N,3,0,1,2,A,N,D,G,A,A,H,B,D,Y,,L,4,0,1,0,0,1,CARLSBAD
8177614,2016,2016-12-05,3701,2016-11-15,1258,70,2,5,PALOMAR AIRPORT RD,AVENIDA ENCINAS,N,B,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,CARLSBAD
8198155,2016,2017-02-03,3701,2016-12-10,1128,2,6,5,AVENIDA ENCINAS,PALOMAR AIRPORT RD,N,A,N,3,0,1,1,A,N,E,G,A,A,D,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
4764178,2010,2011-06-01,3710,2010-05-19,1455,,3,6,POINT CABRILLO,WESTPORT DR,N,A,N,3,0,1,2,A,N,D,G,A,A,H,-,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
7135769,2015,2015-12-17,3701,2015-11-29,740,69,7,5,CARLSBAD BL,ISLAND WY,N,A,N,2,0,1,1,A,N,H,-,A,A,H,A,D,Y,,L,4,1,0,0,0,1,CARLSBAD
8170180,2016,2016-11-17,3701,2016-10-07,1102,69,5,5,CARLSBAD BL,ISLAND WY,N,A,N,3,0,1,1,A,N,E,I,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
6306324,2013,2014-05-07,3701,2013-11-05,1615,70,2,5,AVENIDA ENCINAS,PALOMAR AIRPORT RD,N,A,N,4,0,1,2,A,M,D,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,CARLSBAD
8763721,2018,2019-01-04,3701,2018-11-13,645,,2,5,CARLSBAD BL,ISLAND WY,N,A,N,2,0,2,3,A,N,H,-,A,A,B,A,D,Y,,L,4,1,1,0,0,2,CARLSBAD
7048439,2015,2015-09-15,3701,2015-08-27,1138,66,4,5,CANNON RD,CAR COUNTRY DR,N,A,N,3,0,1,1,A,N,F,A,A,A,D,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
8522980,2017,2018-01-16,3701,2017-12-14,1203,,4,5,AVENIDA ENCINAS,PALOMAR AIRPORT RD,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
7106188,2015,2015-11-04,3710,2015-10-13,950,,2,6,NORTH RIVER,DOUGLAS,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
8585909,2018,2018-04-10,3701,2018-03-21,936,,3,5,CANNON RD,CAR COUNTRY DR,N,A,N,3,0,3,2,A,N,C,G,A,A,H,A,A,Y,,L,4,0,2,1,0,3,CARLSBAD
8546810,2018,2018-02-10,3710,2018-01-10,1555,18,3,6,DOUGLAS DR,NORTH RIVER RD,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
9107092,2020,2020-10-06,3701,2020-09-07,1150,69,1,5,CARLSBAD BL,ISLAND WY W,Y,B,N,4,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,CARLSBAD
9117359,2020,2020-09-09,3710,2020-06-09,1239,,2,6,DOUGLAS DR,NORTH RIVER RD,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,A,1,0,1,0,0,1,OCEANSIDE
4306992,2009,2010-03-24,3701,2009-07-01,1027,11,3,5,CARLSBAD VILLAGE DR,EL CAMINO REAL,Y,A,N,4,0,1,1,C,N,H,A,A,A,H,A,A,Y,,-,- ,0,0,1,0,1,CARLSBAD
6698964,2014,2014-11-18,3710,2014-10-24,810,,5,6,DOUGLAS,RAINIER,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
5828834,2012,2013-12-07,3701,2012-09-15,1800,,6,5,AVENIDA ENCINAS,AVENIDA ENCINAS 6100,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,CARLSBAD
6812647,2015,2015-02-27,3710,2015-01-08,1045,,4,6,DOUGLAS,PALA,N,A,N,3,0,1,2,A,F,C,C,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
6479269,2014,2014-07-16,3710,2014-04-03,2133,,4,6,SUNNINGDALE DR,LA QUINTA PL,N,A,N,2,0,1,2,B,N,C,G,A,A,H,C,D,Y,,L,4,1,0,0,0,1,OCEANSIDE
8071886,2016,2016-07-29,3701,2016-07-12,1156,66,2,5,PASEO DEL NORTE,CAR COUNTRY DR,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
8347320,2017,2017-04-19,3701,2017-04-02,706,,7,5,CELINDA DR,AZURE CIR,N,A,N,4,0,1,2,A,N,G,G,A,A,H,A,D,Y,,A,1,0,0,1,0,1,CARLSBAD
8758478,2018,2019-01-19,3710,2018-11-02,1520,16,5,6,PALA RD,VIA EMILY,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,OCEANSIDE
4893222,2010,2011-10-19,3710,2010-09-23,1505,,4,6,DOUGLAS DR,FESTIVAL DR,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
7121356,2015,2015-12-04,3701,2015-11-12,1449,14,4,5,CHESTNUT AV,CELINDA DR,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
9106224,2020,2020-11-09,3701,2020-05-05,1420,,2,5,CARLSBAD BL,BREAKWATER RD,N,A,N,3,0,1,1,C,N,H,A,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,CARLSBAD
5096445,2011,2012-03-28,3701,2011-02-09,1615,14,3,5,EL CAMINIO REAL,CHESTNUT AV,Y,A,N,2,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,1,0,0,0,1,CARLSBAD
7029427,2015,2015-09-15,3701,2015-08-15,27,71,6,5,AVENIDA ENCINAS,EMBARCADERO,N,A,N,3,0,1,3,D,M,C,G,A,A,H,C,D,Y,,-,- ,0,1,0,0,1,CARLSBAD
5831786,2012,2013-12-07,3710,2012-09-12,715,,3,6,RANCHO DEL ORO DR,VIA RANCHO RD,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,OCEANSIDE
8511494,2017,2018-01-03,3701,2017-11-29,800,,3,5,PASEO DEL NORTE,PASEO DEL NORTE 5900,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,D,22,0,1,0,0,1,CARLSBAD
7110613,2015,2015-11-13,3701,2015-10-23,1150,72,5,5,PASEO DEL NORTE,PALOMAR AIRPORT RD,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
8121160,2016,2016-09-23,3710,2016-09-01,707,,4,6,RANCHO DEL ORO DR,VIA RANCHO RD,N,B,N,3,0,1,2,B,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
9145282,2020,2020-10-19,3701,2020-08-30,822,72,7,5,PALOMAR AIRPORT RD,PASEO DEL NORTE,Y,A,N,2,0,1,2,A,N,B,G,A,A,H,A,A,Y,,D,22,1,0,0,0,1,CARLSBAD
8511561,2017,2017-12-22,3710,2017-10-09,1430,32,1,6,RANCHO DEL ORO DR,SAN RAMON DR,N,A,N,3,0,1,2,A,F,B,G,A,A,A,A,D,Y,,A,1,0,1,0,0,1,OCEANSIDE
4144111,2009,2009-10-31,3710,2009-03-03,720,28,2,6,RANCHO DEL ORO DR,VIA RANCHO RD,N,A,N,4,0,1,2,A,N,H,G,A,A,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
8506395,2017,2018-06-08,3701,2017-11-16,1515,,4,5,TRISTE DR,MARK CIR,Y,A,N,3,0,1,1,A,N,A,I,A,A,H,A,D,Y,Y,L,4,0,1,0,0,1,CARLSBAD
4464804,2009,2010-07-13,3701,2009-10-31,1400,66,6,5,PALOMAR AIRPORT RD,PASEO DEL NORTE,N,A,N,3,0,1,1,D,N,E,I,A,A,H,A,A,Y,,-,- ,0,1,0,0,1,CARLSBAD
9157724,2020,2021-01-12,3701,2020-10-04,1345,69,7,5,CARLSBAD BL,POINSETTIA LN,N,A,N,3,0,1,1,C,N,-,I,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,CARLSBAD
8460627,2017,2018-05-09,3701,2017-09-14,1601,,4,5,CARLSBAD BL,POINSETTA LN,N,A,N,3,0,1,1,D,N,E,I,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,CARLSBAD
6179080,2013,2014-04-01,3710,2013-08-19,1244,,1,6,RANCHO DEL ORO DR,MISSION AV,N,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
8766037,2018,2019-01-04,3710,2018-11-16,103,21,5,6,MISSION AV,RANCHO DEL ORO DR,Y,A,N,3,0,1,1,A,N,H,G,A,A,A,C,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
9018974,2019,2020-01-27,3710,2019-11-13,1426,,3,6,RANCHO DEL ORO DR,CRAVEN RD,Y,A,N,3,0,1,2,A,F,H,G,A,A,H,A,D,Y,,-,,0,1,0,0,1,OCEANSIDE
8781849,2019,2019-02-02,3701,2019-01-02,1453,,3,5,CARLSBAD BL,POINSETTIA LN,Y,B,N,4,0,1,2,A,N,B,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,CARLSBAD
9170942,2020,2020-12-09,3701,2020-10-16,1601,128,5,5,CARLSBAD BL,POINSETTIA LN,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,D,22,0,1,0,0,1,CARLSBAD
8071929,2016,2016-09-27,3701,2016-07-09,1315,128,6,5,CARLSBAD BL,POINSETTIA LN,Y,A,N,3,0,2,2,A,N,-,G,A,-,H,A,A,Y,,L,4,0,1,1,0,2,CARLSBAD
6988725,2015,2015-07-23,3710,2015-06-30,1330,,2,6,NORTH RIVER RD,FESTIVAL DR,N,B,N,3,0,1,2,D,F,H,A,A,A,H,A,D,Y,,-,- ,0,1,0,0,1,OCEANSIDE
6894561,2015,2015-05-22,3710,2015-04-12,246,,7,6,MESA,RANCHO DEL ORO,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,C,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
6299465,2013,2014-04-21,3710,2013-10-30,630,,3,6,RANCHO DEL ORO,MESA,Y,A,N,2,0,1,2,A,N,C,E,A,A,H,C,D,Y,,L,4,1,0,0,0,1,OCEANSIDE
5058387,2011,2012-03-17,3701,2011-01-10,1445,15,1,5,CARLSBAD VILLAGE DR,APPIAN RD,N,A,N,3,0,1,2,A,N,-,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,CARLSBAD
6847585,2015,2015-03-23,3710,2015-03-02,1445,,1,6,NORTH RIVER RD,FESTIVAL DR,N,C,N,4,0,1,2,A,F,A,G,A,B,H,A,A,Y,,L,4,0,0,1,0,1,OCEANSIDE
6416882,2014,2014-06-28,3710,2014-03-10,1358,,1,6,NORTH RIVER,FESTIVAL,Y,A,N,4,0,1,2,A,N,A,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,OCEANSIDE
6729893,2014,2015-01-14,3701,2014-11-13,1438,69,4,5,CARLSBAD BL,POINSETIA,N,A,N,3,0,1,1,A,N,A,J,A,A,D,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
5607243,2012,2013-12-30,3701,2012-04-30,1105,6,1,5,CARLSBAD BL,PONTO RD,N,B,N,4,0,1,1,A,N,E,-,A,A,D,A,A,Y,,L,4,0,0,1,0,1,CARLSBAD
4944569,2010,2011-11-09,3701,2010-10-15,1740,6,5,5,CARLSBAD BL,PONTO DR,N,B,N,3,0,1,2,A,N,D,G,A,A,H,B,A,Y,,A,1,0,1,0,0,1,CARLSBAD
7130109,2015,2015-12-09,3710,2015-11-13,1447,,5,6,KEYPORT ST,DOUGLAS DR,Y,A,N,3,0,1,2,A,N,D,G,A,A,H,A,A,Y,,L,4,0,1,0,0,1,OCEANSIDE
9158390,2020,2020-11-17,3701,2020-09-26,1515,73,6,5,PASEO DEL NORTE,CAMINO DEL PARQUE,N,A,N,3,0,1,2,A,N,B,G,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
6569288,2014,2014-08-25,3710,2014-07-13,1055,,7,6,NORTH RIVER,AVENIDA DESCANSO,N,A,N,4,0,1,2,A,N,D,G,A,A,H,A,D,Y,,L,4,0,0,1,0,1,OCEANSIDE
5607477,2012,2013-09-07,3701,2012-05-05,1730,69,6,5,CARLSBAD BL,AVENIDA ENCINAS,N,A,N,3,0,1,2,A,N,B,G,A,A,D,A,D,Y,,A,1,0,1,0,0,1,CARLSBAD
6668179,2014,2014-10-27,3701,2014-09-27,931,71,6,5,POINTSETTIA LN,AVENIDA ENCINAS,N,A,N,3,0,1,1,A,N,H,-,A,A,H,A,D,Y,,L,4,0,1,0,0,1,CARLSBAD
6956636,2015,2015-07-03,3701,2015-06-08,1606,128,1,5,CARLSBAD BL,AVENIDA ENCINAS,N,A,N,2,0,1,2,B,N,D,G,A,A,H,A,D,Y,,-,- ,1,0,0,0,1,CARLSBAD
